#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2E38D
#Date Time: 2025-04-07 17:06:28.436
#Sample rate: 400000Hz
#Samples: 4096

Time (s),Bus,DIO  6,DIO  5,DIO  4,DIO  3,DIO  2,DIO  1,DIO  0
-0.00156,127,1,1,1,1,1,1,1
-0.0015575,127,1,1,1,1,1,1,1
-0.001555,127,1,1,1,1,1,1,1
-0.0015525,127,1,1,1,1,1,1,1
-0.00155,127,1,1,1,1,1,1,1
-0.0015475,127,1,1,1,1,1,1,1
-0.001545,127,1,1,1,1,1,1,1
-0.0015425,127,1,1,1,1,1,1,1
-0.00154,127,1,1,1,1,1,1,1
-0.0015375,127,1,1,1,1,1,1,1
-0.001535,127,1,1,1,1,1,1,1
-0.0015325,127,1,1,1,1,1,1,1
-0.00153,127,1,1,1,1,1,1,1
-0.0015275,127,1,1,1,1,1,1,1
-0.001525,127,1,1,1,1,1,1,1
-0.0015225,127,1,1,1,1,1,1,1
-0.00152,127,1,1,1,1,1,1,1
-0.0015175,127,1,1,1,1,1,1,1
-0.001515,1,0,0,0,0,0,0,1
-0.0015125,0,0,0,0,0,0,0,0
-0.00151,0,0,0,0,0,0,0,0
-0.0015075,0,0,0,0,0,0,0,0
-0.001505,0,0,0,0,0,0,0,0
-0.0015025,0,0,0,0,0,0,0,0
-0.0015,0,0,0,0,0,0,0,0
-0.0014975,0,0,0,0,0,0,0,0
-0.001495,0,0,0,0,0,0,0,0
-0.0014925,0,0,0,0,0,0,0,0
-0.00149,0,0,0,0,0,0,0,0
-0.0014875,0,0,0,0,0,0,0,0
-0.001485,0,0,0,0,0,0,0,0
-0.0014825,0,0,0,0,0,0,0,0
-0.00148,0,0,0,0,0,0,0,0
-0.0014775,0,0,0,0,0,0,0,0
-0.001475,0,0,0,0,0,0,0,0
-0.0014725,0,0,0,0,0,0,0,0
-0.00147,0,0,0,0,0,0,0,0
-0.0014675,0,0,0,0,0,0,0,0
-0.001465,0,0,0,0,0,0,0,0
-0.0014625,0,0,0,0,0,0,0,0
-0.00146,0,0,0,0,0,0,0,0
-0.0014575,0,0,0,0,0,0,0,0
-0.001455,0,0,0,0,0,0,0,0
-0.0014525,0,0,0,0,0,0,0,0
-0.00145,0,0,0,0,0,0,0,0
-0.0014475,0,0,0,0,0,0,0,0
-0.001445,0,0,0,0,0,0,0,0
-0.0014425,0,0,0,0,0,0,0,0
-0.00144,0,0,0,0,0,0,0,0
-0.0014375,0,0,0,0,0,0,0,0
-0.001435,0,0,0,0,0,0,0,0
-0.0014325,0,0,0,0,0,0,0,0
-0.00143,0,0,0,0,0,0,0,0
-0.0014275,0,0,0,0,0,0,0,0
-0.001425,0,0,0,0,0,0,0,0
-0.0014225,0,0,0,0,0,0,0,0
-0.00142,0,0,0,0,0,0,0,0
-0.0014175,0,0,0,0,0,0,0,0
-0.001415,0,0,0,0,0,0,0,0
-0.0014125,0,0,0,0,0,0,0,0
-0.00141,0,0,0,0,0,0,0,0
-0.0014075,0,0,0,0,0,0,0,0
-0.001405,0,0,0,0,0,0,0,0
-0.0014025,0,0,0,0,0,0,0,0
-0.0014,0,0,0,0,0,0,0,0
-0.0013975,0,0,0,0,0,0,0,0
-0.001395,0,0,0,0,0,0,0,0
-0.0013925,0,0,0,0,0,0,0,0
-0.00139,0,0,0,0,0,0,0,0
-0.0013875,0,0,0,0,0,0,0,0
-0.001385,0,0,0,0,0,0,0,0
-0.0013825,0,0,0,0,0,0,0,0
-0.00138,0,0,0,0,0,0,0,0
-0.0013775,0,0,0,0,0,0,0,0
-0.001375,0,0,0,0,0,0,0,0
-0.0013725,0,0,0,0,0,0,0,0
-0.00137,0,0,0,0,0,0,0,0
-0.0013675,0,0,0,0,0,0,0,0
-0.001365,0,0,0,0,0,0,0,0
-0.0013625,0,0,0,0,0,0,0,0
-0.00136,0,0,0,0,0,0,0,0
-0.0013575,0,0,0,0,0,0,0,0
-0.001355,0,0,0,0,0,0,0,0
-0.0013525,0,0,0,0,0,0,0,0
-0.00135,0,0,0,0,0,0,0,0
-0.0013475,0,0,0,0,0,0,0,0
-0.001345,0,0,0,0,0,0,0,0
-0.0013425,0,0,0,0,0,0,0,0
-0.00134,0,0,0,0,0,0,0,0
-0.0013375,0,0,0,0,0,0,0,0
-0.001335,0,0,0,0,0,0,0,0
-0.0013325,0,0,0,0,0,0,0,0
-0.00133,0,0,0,0,0,0,0,0
-0.0013275,0,0,0,0,0,0,0,0
-0.001325,0,0,0,0,0,0,0,0
-0.0013225,0,0,0,0,0,0,0,0
-0.00132,0,0,0,0,0,0,0,0
-0.0013175,0,0,0,0,0,0,0,0
-0.001315,0,0,0,0,0,0,0,0
-0.0013125,0,0,0,0,0,0,0,0
-0.00131,0,0,0,0,0,0,0,0
-0.0013075,0,0,0,0,0,0,0,0
-0.001305,0,0,0,0,0,0,0,0
-0.0013025,0,0,0,0,0,0,0,0
-0.0013,0,0,0,0,0,0,0,0
-0.0012975,0,0,0,0,0,0,0,0
-0.001295,0,0,0,0,0,0,0,0
-0.0012925,0,0,0,0,0,0,0,0
-0.00129,0,0,0,0,0,0,0,0
-0.0012875,0,0,0,0,0,0,0,0
-0.001285,0,0,0,0,0,0,0,0
-0.0012825,0,0,0,0,0,0,0,0
-0.00128,0,0,0,0,0,0,0,0
-0.0012775,0,0,0,0,0,0,0,0
-0.001275,0,0,0,0,0,0,0,0
-0.0012725,0,0,0,0,0,0,0,0
-0.00127,0,0,0,0,0,0,0,0
-0.0012675,0,0,0,0,0,0,0,0
-0.001265,0,0,0,0,0,0,0,0
-0.0012625,0,0,0,0,0,0,0,0
-0.00126,0,0,0,0,0,0,0,0
-0.0012575,0,0,0,0,0,0,0,0
-0.001255,0,0,0,0,0,0,0,0
-0.0012525,0,0,0,0,0,0,0,0
-0.00125,0,0,0,0,0,0,0,0
-0.0012475,0,0,0,0,0,0,0,0
-0.001245,0,0,0,0,0,0,0,0
-0.0012425,0,0,0,0,0,0,0,0
-0.00124,0,0,0,0,0,0,0,0
-0.0012375,0,0,0,0,0,0,0,0
-0.001235,0,0,0,0,0,0,0,0
-0.0012325,0,0,0,0,0,0,0,0
-0.00123,0,0,0,0,0,0,0,0
-0.0012275,0,0,0,0,0,0,0,0
-0.001225,0,0,0,0,0,0,0,0
-0.0012225,0,0,0,0,0,0,0,0
-0.00122,0,0,0,0,0,0,0,0
-0.0012175,0,0,0,0,0,0,0,0
-0.001215,0,0,0,0,0,0,0,0
-0.0012125,0,0,0,0,0,0,0,0
-0.00121,0,0,0,0,0,0,0,0
-0.0012075,0,0,0,0,0,0,0,0
-0.001205,0,0,0,0,0,0,0,0
-0.0012025,0,0,0,0,0,0,0,0
-0.0012,0,0,0,0,0,0,0,0
-0.0011975,0,0,0,0,0,0,0,0
-0.001195,0,0,0,0,0,0,0,0
-0.0011925,0,0,0,0,0,0,0,0
-0.00119,0,0,0,0,0,0,0,0
-0.0011875,0,0,0,0,0,0,0,0
-0.001185,0,0,0,0,0,0,0,0
-0.0011825,0,0,0,0,0,0,0,0
-0.00118,0,0,0,0,0,0,0,0
-0.0011775,0,0,0,0,0,0,0,0
-0.001175,0,0,0,0,0,0,0,0
-0.0011725,0,0,0,0,0,0,0,0
-0.00117,0,0,0,0,0,0,0,0
-0.0011675,0,0,0,0,0,0,0,0
-0.001165,0,0,0,0,0,0,0,0
-0.0011625,0,0,0,0,0,0,0,0
-0.00116,0,0,0,0,0,0,0,0
-0.0011575,0,0,0,0,0,0,0,0
-0.001155,0,0,0,0,0,0,0,0
-0.0011525,0,0,0,0,0,0,0,0
-0.00115,0,0,0,0,0,0,0,0
-0.0011475,0,0,0,0,0,0,0,0
-0.001145,0,0,0,0,0,0,0,0
